Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","446","Chine - RAS de Macao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","78896.274749","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","9.701493","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","84779.449318","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","7.456847","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","82998.632673","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.100529","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","37474.734985","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-54.848974","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","45104.893589","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","20.360807","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","34584.858737","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","446","Chine - RAS de Macao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","-23.323489","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","8729.13693","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","8.937468","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","9805.380645","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","12.329325","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","10043.130177","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.424684","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","10307.696388","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","2.6343","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","12497.749502","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","21.246775","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","12597.889086","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","156","Chine, continentale","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","0.80126","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","18987.256286","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","8.141471","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","21001.522849","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","10.608518","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","21115.159583","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.541088","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","20385.029765","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-3.457847","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","23696.481041","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","16.244525","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","23340.852122","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","196","Chypre","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","-1.500767","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","6450.319585","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","8.619328","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","6782.03792","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","5.142665","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","6438.060183","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-5.071894","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","5302.023428","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-17.645638","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","6183.787783","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","16.630714","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","6630.282452","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","170","Colombie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","7.220407","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1414.586689","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","4.29408","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","1531.337811","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","8.253373","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","1510.797323","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.341343","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","1518.143943","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","0.486274","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","1577.470841","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","3.907857","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","1489.752341","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","174","Comores","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","-5.560705","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2227.732609","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","5.704053","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","2715.260418","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","21.884484","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","2508.940444","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-7.598534","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","2011.28344","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-19.835346","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","2525.394509","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","25.561343","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","2570.136581","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Congo","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","1.771686","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","12118.133618","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","1.834647","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","12383.149947","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","2.18694","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","12669.341162","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.311134","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","12179.256674","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-3.868272","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","12537.256746","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","2.939424","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","13198.821717","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","188","Costa Rica","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","5.276792","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2113.365991","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","5.709763","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","2295.533061","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","8.619759","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","2290.775695","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-0.207245","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","2349.069882","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","2.544735","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","2613.378893","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","11.251645","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","2486.412194","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","384","Côte d'Ivoire","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","-4.858335","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","13464.359144","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","8.283772","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","15015.100743","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","11.517381","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","15127.145349","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.746212","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","14061.170263","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-7.04677","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","17042.057124","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","21.199422","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","17753.268148","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","191","Croatie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","4.173269","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","8543.360968","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","6.051113","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","8831.907222","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","3.377432","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","9139.415856","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.481791","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","9499.590202","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","3.94089","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","11255.229363","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","18.481209","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","13128.020768","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","192","Cuba","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","16.6393","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","17685.182529","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","-0.169929","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","16491.618863","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","-6.748948","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","15670.711655","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-4.977724","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","13388.738815","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-14.562025","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","14393.312737","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","7.503125","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","16086.694782","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","531","Curaçao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","11.765061","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","57888.203513","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","5.507151","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","61879.772266","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","6.895305","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","59783.649339","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-3.387413","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","60896.774851","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","1.861922","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","69298.149521","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","13.796091","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","68029.486782","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","208","Danemark","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","-1.830732","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2659.85416","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","3.93866","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","2765.198754","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","3.96054","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","2948.181328","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","6.617338","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","3140.337941","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","6.517801","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","3348.013391","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","6.613156","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2022","2022","USD","3571.817567","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","262","Djibouti","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2022","2022","%","6.684685","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","212","Dominique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","7395.991648","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","212","Dominique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","-10.057712","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","212","Dominique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","USD","7833.195013","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","212","Dominique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","5.911355","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","212","Dominique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","USD","8561.587011","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","212","Dominique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","9.298785","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","212","Dominique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","USD","7036.805539","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","212","Dominique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-17.809566","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","212","Dominique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2021","2021","USD","7668.158132","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","212","Dominique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2021","2021","%","8.972147","X","Ciffre de sources internationales",""
